src_image,page,page_width,page_height,cc_image,x,y,w,h,aspect,m00,n20,n11,n02,n30,n21,n12,n03,i1,i2,i3,i4,i5,i6,i7,i8
"image_0167.png",1,3400,4944,"c00169_x0955_y1556.tif",955,1556,34,59,2.881356e-01,7.730000e+02,4.648468e-02,4.121452e-02,4.958016e-01,-9.891624e-04,9.467446e-03,-1.783467e-02,-4.109843e-02,5.422862e-01,2.086802e-01,7.588165e-03,1.354856e-03,9.812175e-06,3.885001e-04,3.567085e-06,2.408985e-04
"image_0167.png",1,3400,4944,"c00170_x0742_y1557.tif",742,1557,38,58,3.275862e-01,9.720000e+02,1.146802e-01,1.140776e-02,3.814617e-01,-6.171449e-03,2.173217e-03,-8.814827e-03,2.983732e-03,4.961419e-01,7.169293e-02,4.234986e-04,2.511826e-04,-2.544209e-08,-5.634776e-05,-7.533313e-08,-1.835913e-05
"image_0167.png",1,3400,4944,"c00171_x2591_y1562.tif",2591,1562,42,42,5.000000e-01,4.730000e+02,1.490109e-01,3.663022e-03,1.767588e-01,3.135722e-03,2.306741e-03,-7.318894e-04,-1.305045e-03,3.257697e-01,8.236134e-04,9.607876e-05,6.781807e-06,4.909447e-11,-9.721557e-08,-3.248511e-11,8.430525e-08
"image_0167.png",1,3400,4944,"c00172_x2894_y1565.tif",2894,1565,41,58,3.534483e-01,9.310000e+02,1.407193e-01,-5.850675e-02,1.995580e-01,1.622481e-02,8.336554e-03,-1.820513e-02,-5.624894e-05,3.402773e-01,1.715415e-02,5.646637e-03,7.248512e-05,1.280084e-07,7.640934e-06,4.333226e-08,2.817164e-06
"image_0167.png",1,3400,4944,"c00173_x2716_y1566.tif",2716,1566,39,39,5.000000e-01,6.470000e+02,1.923741e-01,-5.235261e-02,1.669446e-01,4.814784e-02,-2.936094e-02,-1.414643e-02,8.958009e-03,3.593188e-01,1.160984e-02,1.762295e-02,1.572376e-03,9.354861e-06,1.640871e-04,5.946863e-06,-2.109016e-05
"image_0167.png",1,3400,4944,"c00174_x1937_y1570.tif",1937,1570,34,37,4.594595e-01,6.350000e+02,1.054908e-01,-2.731270e-02,2.147989e-01,1.423541e-04,3.879312e-03,3.257977e-03,-1.232443e-02,3.202898e-01,1.493220e-02,6.669624e-04,8.288232e-05,1.511098e-08,9.669282e-06,-1.351164e-08,-1.506767e-06
"image_0167.png",1,3400,4944,"c00175_x1231_y1571.tif",1231,1571,42,41,5.119048e-01,4.660000e+02,1.588594e-01,5.994771e-03,1.671824e-01,2.160712e-03,1.921844e-03,-1.454350e-04,-1.918607e-03,3.260418e-01,2.130222e-04,6.579050e-05,4.061353e-06,-4.533213e-11,-3.364623e-08,6.278971e-11,2.440104e-08
"image_0167.png",1,3400,4944,"c00176_x1850_y1571.tif",1850,1571,34,37,4.594595e-01,6.080000e+02,1.057074e-01,-3.638119e-02,2.270904e-01,-1.707156e-03,3.062448e-03,2.291269e-03,-9.286747e-03,3.327977e-01,2.002819e-02,4.149249e-04,3.908308e-05,5.071304e-09,5.190276e-06,7.640495e-10,9.557520e-07
"image_0167.png",1,3400,4944,"c00177_x1021_y1572.tif",1021,1572,42,42,5.000000e-01,4.540000e+02,1.608582e-01,6.418032e-03,1.756613e-01,1.491698e-03,2.437358e-03,5.349433e-04,-2.949119e-03,3.365195e-01,3.838961e-04,1.053049e-04,4.369173e-06,-6.026282e-11,-8.354943e-08,6.837650e-11,9.326640e-09
"image_0167.png",1,3400,4944,"c00178_x1468_y1573.tif",1468,1573,33,38,4.342105e-01,7.120000e+02,1.123523e-01,-3.741063e-02,1.632016e-01,3.460519e-03,-2.791304e-03,9.632185e-03,1.026726e-02,2.755539e-01,8.183866e-03,9.944852e-04,2.273088e-04,2.746581e-07,-2.052164e-05,8.624741e-08,6.551385e-07
"image_0167.png",1,3400,4944,"c00179_x1361_y1575.tif",1361,1575,41,55,3.727273e-01,8.910000e+02,1.394004e-01,-5.701087e-02,2.075845e-01,1.766738e-02,7.586297e-03,-2.018727e-02,7.774666e-03,3.469849e-01,1.765003e-02,6.344335e-03,2.423090e-04,3.993829e-08,2.448280e-05,2.871438e-07,1.045096e-05
"image_0167.png",1,3400,4944,"c00180_x2675_y1575.tif",2675,1575,24,35,3.428571e-01,5.190000e+02,7.169489e-02,-4.554274e-03,2.303970e-01,-2.753980e-03,2.748851e-03,-5.443891e-03,-1.268254e-02,3.020919e-01,2.526933e-02,6.223806e-04,1.658832e-04,8.083532e-08,3.511328e-06,5.314497e-08,1.306726e-05
"image_0167.png",1,3400,4944,"c00181_x2772_y1575.tif",2772,1575,45,11,8.777778e-01,3.700000e+02,4.197573e-01,1.380728e-03,1.678757e-02,3.146458e-02,1.840471e-03,-1.678876e-03,2.271555e-05,4.365448e-01,1.623922e-01,1.362574e-03,8.906596e-04,9.828496e-07,3.564175e-04,-3.717282e-08,-2.114316e-05
"image_0167.png",1,3400,4944,"c00182_x2858_y1575.tif",2858,1575,25,36,3.472222e-01,5.370000e+02,7.219215e-02,-1.063116e-03,2.266834e-01,-2.804774e-03,3.021916e-03,-4.098753e-03,-1.091102e-02,2.988756e-01,2.387207e-02,4.891596e-04,1.098967e-04,2.843979e-08,2.020775e-06,2.522274e-08,8.429503e-06
"image_0167.png",1,3400,4944,"c00183_x2546_y1576.tif",2546,1576,26,37,3.513514e-01,5.560000e+02,7.345062e-02,-8.873187e-03,2.189988e-01,-3.449332e-03,4.895230e-03,-2.721504e-03,-1.091127e-02,2.924494e-01,2.149920e-02,6.774375e-04,7.427199e-05,3.096744e-09,-1.592200e-06,1.334954e-08,5.386594e-06
"image_0167.png",1,3400,4944,"c00184_x0609_y1579.tif",609,1579,40,37,5.375000e-01,7.320000e+02,1.423633e-01,-3.871907e-02,1.579663e-01,4.850238e-03,-9.369737e-03,-2.737383e-03,2.072799e-02,3.003296e-01,6.240120e-03,2.555698e-03,1.334742e-04,3.745871e-08,-1.773487e-06,5.662912e-08,5.196746e-06
"image_0167.png",1,3400,4944,"c00185_x1157_y1580.tif",1157,1580,40,39,5.125000e-01,6.260000e+02,1.900232e-01,-3.136894e-02,1.781275e-01,5.688734e-02,-3.337280e-02,-2.026408e-02,6.883403e-03,3.681507e-01,4.077549e-03,2.529787e-02,2.042951e-03,1.288188e-05,1.293358e-04,1.334901e-05,-8.522392e-06
"image_0167.png",1,3400,4944,"c00186_x2040_y1580.tif",2040,1580,45,11,8.777778e-01,3.810000e+02,4.268011e-01,-5.806730e-03,1.684758e-02,5.845313e-03,1.786239e-03,-5.938410e-04,1.270903e-05,4.436487e-01,1.681967e-01,8.674843e-05,3.081417e-05,1.828521e-09,9.759554e-06,-5.890599e-10,-4.014228e-06
"image_0167.png",1,3400,4944,"c00187_x0781_y1582.tif",781,1582,43,42,5.116279e-01,6.470000e+02,2.027853e-01,-3.498408e-02,1.555793e-01,8.921802e-03,1.685566e-02,-1.519444e-02,-1.556441e-02,3.583646e-01,7.123943e-03,7.344171e-03,4.101335e-05,9.668816e-07,2.912083e-06,-2.243670e-08,-9.358053e-07
"image_0167.png",1,3400,4944,"c00188_x1325_y1583.tif",1325,1583,23,36,3.194444e-01,4.960000e+02,7.129322e-02,-5.747159e-03,2.470811e-01,-2.504616e-03,3.641066e-03,-5.175279e-03,-9.429752e-03,3.183743e-01,3.103350e-02,5.837947e-04,9.248967e-05,4.119606e-08,-5.499642e-06,1.730538e-08,7.668523e-06
"image_0167.png",1,3400,4944,"c00189_x2523_y1584.tif",2523,1584,18,26,3.461538e-01,1.390000e+02,1.616521e-01,-2.206422e-01,3.426033e-01,5.338841e-03,-7.453296e-03,8.788237e-03,-7.886334e-03,5.042554e-01,2.274753e-01,6.515710e-04,4.348786e-04,2.213032e-08,1.977217e-04,-1.368257e-08,-3.132934e-05
"image_0167.png",1,3400,4944,"c00190_x3303_y1584.tif",3303,1584,2,13,7.692308e-02,1.500000e+01,7.703704e-03,1.155556e-02,8.284444e-01,-1.458664e-03,-2.187997e-03,2.406796e-02,1.181518e-01,8.361481e-01,6.741495e-01,2.098020e-02,1.395879e-02,2.725151e-04,1.073864e-02,1.054252e-05,2.002380e-03
"image_0167.png",1,3400,4944,"c00191_x1114_y1585.tif",1114,1585,24,36,3.333333e-01,5.120000e+02,7.244861e-02,-5.121529e-04,2.387781e-01,-2.146813e-03,2.601039e-03,-4.812729e-03,-7.162652e-03,3.112267e-01,2.766655e-02,3.750521e-04,6.924353e-05,2.416036e-08,-4.660207e-06,8.437474e-09,5.266269e-06
"image_0167.png",1,3400,4944,"c00192_x3302_y1602.tif",3302,1602,11,302,1.821192e-02,8.710000e+02,4.136186e-03,1.348635e-01,7.802351e+00,2.227989e-04,3.621007e-03,2.495997e-02,-2.820020e+00,7.806487e+00,6.088490e+01,8.019473e+00,7.932738e+00,6.327074e+01,6.181304e+01,-2.894376e-02,-1.622752e+00
"image_0167.png",1,3400,4944,"c00193_x3097_y1702.tif",3097,1702,7,7,5.000000e-01,1.600000e+01,1.481934e-01,1.594238e-01,2.868652e-01,-3.137970e-02,-1.125336e-02,2.019501e-02,4.850006e-02,4.350586e-01,1.208937e-01,1.522424e-02,1.512414e-03,-1.133245e-05,-9.062500e-05,-7.180697e-06,-2.589976e-04
"image_0167.png",1,3400,4944,"c00194_x2203_y1826.tif",2203,1826,13,26,2.500000e-01,2.130000e+02,3.363985e-02,1.004812e-02,2.810041e-01,3.767638e-06,4.072928e-03,-3.596400e-03,-1.312076e-02,3.146439e-01,6.159291e-02,7.585806e-04,9.477022e-05,4.189936e-08,1.836377e-05,1.696946e-08,7.347823e-06
"image_0167.png",1,3400,4944,"c00195_x2203_y1827.tif",2203,1827,35,51,3.431373e-01,6.060000e+02,1.239133e-01,-5.830319e-02,3.081456e-01,-3.184518e-02,2.694304e-02,3.789735e-02,-9.273956e-02,4.320589e-01,4.753857e-02,5.130717e-02,4.365811e-03,5.610061e-05,8.836948e-04,2.679881e-05,1.769061e-04
"image_0167.png",1,3400,4944,"c00196_x2376_y1827.tif",2376,1827,13,27,2.407407e-01,2.230000e+02,3.172694e-02,1.473800e-02,2.883245e-01,7.879257e-05,2.407796e-03,-6.222948e-03,-3.195250e-03,3.200515e-01,6.671115e-02,4.600219e-04,3.837073e-05,2.537999e-08,-9.242389e-06,-6.347042e-10,1.788711e-06
"image_0167.png",1,3400,4944,"c00197_x2376_y1828.tif",2376,1828,34,52,3.269231e-01,5.990000e+02,1.227360e-01,-5.710651e-02,3.099906e-01,-3.261597e-02,2.609201e-02,3.790500e-02,-9.716724e-02,4.327265e-01,4.810891e-02,5.219309e-02,5.079663e-03,7.007913e-05,1.026584e-03,3.763051e-05,2.164943e-04
"image_0167.png",1,3400,4944,"c00198_x1670_y1830.tif",1670,1830,34,49,3.469388e-01,4.930000e+02,1.618849e-01,-7.227320e-02,3.106561e-01,4.720221e-02,-4.167557e-02,-4.030187e-02,9.902334e-02,4.725410e-01,4.302653e-02,7.845867e-02,3.336381e-03,2.847669e-05,3.677905e-04,4.550850e-05,2.931200e-04
"image_0167.png",1,3400,4944,"c00199_x2333_y1831.tif",2333,1831,33,39,4.230769e-01,4.480000e+02,9.473791e-02,9.243801e-04,1.646892e-01,3.636785e-03,1.392902e-03,-3.197533e-04,1.967483e-03,2.594271e-01,4.896598e-03,2.601314e-05,2.229489e-05,2.049270e-10,6.146502e-08,-5.031639e-10,7.794447e-07
"image_0167.png",1,3400,4944,"c00200_x0786_y1836.tif",786,1836,12,26,2.307692e-01,2.080000e+02,3.127445e-02,7.808500e-03,2.879881e-01,-6.102564e-04,2.452756e-03,-6.944750e-03,-1.068846e-02,3.192626e-01,6.614581e-02,7.346942e-04,1.249049e-04,1.184329e-07,4.702730e-06,3.718438e-08,1.588900e-05
"image_0167.png",1,3400,4944,"c00201_x0786_y1837.tif",786,1837,34,50,3.400000e-01,3.020000e+02,2.774048e-01,-4.248889e-01,6.777344e-01,-6.355052e-03,9.746707e-03,-1.429154e-02,1.969316e-02,9.551392e-01,8.823862e-01,1.424823e-03,1.292988e-03,-1.395820e-07,1.209361e-03,-1.461412e-08,-5.620215e-05
"image_0167.png",1,3400,4944,"c00202_x1995_y1837.tif",1995,1837,24,37,3.243243e-01,5.380000e+02,7.385034e-02,-5.540349e-03,2.467417e-01,-5.824747e-05,4.111145e-03,-3.369848e-04,1.129668e-03,3.205920e-01,3.001419e-02,1.264320e-04,2.762232e-05,-1.584556e-09,4.767550e-06,4.989729e-10,-2.068100e-07
"image_0167.png",1,3400,4944,"c00203_x2765_y1838.tif",2765,1838,38,76,2.500000e-01,5.610000e+02,1.780993e-01,-3.752556e-01,8.301155e-01,7.267581e-04,-1.717675e-03,3.839023e-03,-7.989084e-03,1.008215e+00,9.883923e-01,1.244740e-04,1.150675e-04,2.390690e-09,1.143653e-04,-7.187702e-11,-1.362357e-06
"image_0167.png",1,3400,4944,"c00204_x2845_y1838.tif",2845,1838,24,73,1.643836e-01,6.540000e+02,3.753900e-02,3.385385e-02,6.169084e-01,-3.279574e-03,-9.911429e-03,-8.985536e-02,1.833381e-02,6.544474e-01,3.402532e-01,7.321905e-02,8.745053e-03,1.549602e-04,-5.090641e-03,-2.032319e-05,-1.632167e-04
"image_0167.png",1,3400,4944,"c00205_x2428_y1840.tif",2428,1840,38,77,2.467532e-01,5.540000e+02,1.846792e-01,-3.893813e-01,8.594188e-01,2.257026e-03,-3.566586e-03,4.743822e-03,-3.565055e-03,1.044098e+00,1.061745e+00,1.942912e-04,9.987217e-05,1.134329e-09,7.901062e-05,-3.039951e-09,-3.296833e-05
"image_0167.png",1,3400,4944,"c00206_x2549_y1840.tif",2549,1840,23,74,1.554054e-01,6.030000e+02,4.102207e-02,2.934597e-02,7.038726e-01,4.262786e-03,9.513349e-03,1.102946e-01,1.508213e-02,7.448947e-01,4.428156e-01,1.068624e-01,1.372834e-02,1.286299e-03,-7.967129e-03,3.288514e-04,2.235010e-03
"image_0167.png",1,3400,4944,"c00207_x2289_y1841.tif",2289,1841,35,34,5.142857e-01,5.240000e+02,1.830281e-01,-3.438957e-02,1.599263e-01,3.341240e-02,-2.896639e-02,-1.496225e-02,8.253016e-03,3.429544e-01,5.264265e-03,1.518470e-02,7.694519e-04,1.463819e-06,5.052227e-05,2.622463e-06,1.187687e-05
"image_0167.png",1,3400,4944,"c00208_x1420_y1842.tif",1420,1842,25,37,3.378378e-01,5.090000e+02,8.139673e-02,-6.108989e-03,2.502835e-01,6.215795e-04,2.626966e-03,-4.866736e-04,9.568082e-03,3.316802e-01,2.867201e-02,7.179645e-06,1.487374e-04,2.989340e-09,2.507343e-05,3.875429e-09,1.186262e-06
"image_0167.png",1,3400,4944,"c00209_x1915_y1843.tif",1915,1843,21,74,1.418919e-01,5.870000e+02,3.676617e-02,2.878789e-02,7.479447e-01,3.919769e-03,9.075727e-03,1.033387e-01,-1.128009e-02,7.847109e-01,5.090899e-01,9.517785e-02,1.150925e-02,4.540846e-04,-8.205445e-03,2.417121e-05,1.628986e-04
"image_0167.png",1,3400,4944,"c00210_x2169_y1843.tif",2169,1843,24,73,1.643836e-01,6.170000e+02,4.206709e-02,4.367075e-02,6.761619e-01,-4.660112e-03,-1.335795e-02,-1.030921e-01,2.144504e-02,7.182290e-01,4.097048e-01,9.657566e-02,1.167595e-02,2.580302e-04,-7.472936e-03,-9.981774e-06,-4.836603e-05
"image_0167.png",1,3400,4944,"c00211_x2253_y1843.tif",2253,1843,18,74,1.216216e-01,6.590000e+02,1.736597e-02,2.061354e-02,8.124100e-01,-1.957263e-03,-1.371101e-03,-2.785027e-02,1.558159e-02,8.297759e-01,6.337946e-01,7.045393e-03,1.090427e-03,-1.752129e-06,-5.807640e-04,-2.690475e-06,-3.226121e-04
"image_0167.png",1,3400,4944,"c00212_x2479_y1843.tif",2479,1843,54,62,4.354839e-01,1.027000e+03,2.079111e-01,-1.237835e-01,3.935545e-01,1.091274e-01,-6.950921e-02,-1.026064e-02,9.922323e-02,6.014657e-01,9.575291e-02,1.142852e-01,1.065756e-02,-4.532952e-04,-3.105258e-03,-3.350510e-04,-5.552781e-04
"image_0167.png",1,3400,4944,"c00213_x1339_y1845.tif",1339,1845,22,75,1.466667e-01,5.960000e+02,3.607282e-02,2.609294e-02,7.821651e-01,3.890846e-03,8.179190e-03,1.057685e-01,1.725192e-02,8.182379e-01,5.593770e-01,9.828175e-02,1.267190e-02,1.153688e-03,-8.198285e-03,2.904413e-04,2.377567e-03
"image_0167.png",1,3400,4944,"c00214_x1592_y1845.tif",1592,1845,24,73,1.643836e-01,6.440000e+02,3.959844e-02,4.188341e-02,6.434015e-01,-3.707511e-03,-1.136971e-02,-9.365987e-02,2.843542e-02,6.830000e-01,3.715951e-01,8.079164e-02,9.771645e-03,5.856612e-05,-5.826829e-03,-8.078833e-05,-6.184319e-04
"image_0167.png",1,3400,4944,"c00215_x1745_y1845.tif",1745,1845,20,76,1.315789e-01,5.300000e+02,3.828876e-02,1.083811e-02,1.256676e+00,9.085795e-03,-1.382625e-03,1.029813e-01,7.262755e-02,1.294964e+00,1.484936e+00,9.580935e-02,1.763487e-02,2.508548e-03,-8.771289e-03,7.194324e-04,9.808962e-03
"image_0167.png",1,3400,4944,"c00216_x2812_y1845.tif",2812,1845,38,58,3.275862e-01,1.043000e+03,1.051560e-01,5.986427e-03,3.544992e-01,-6.048825e-03,9.344119e-04,-1.254155e-02,2.389557e-03,4.596552e-01,6.231540e-02,9.972039e-04,3.566508e-04,-1.996428e-08,-8.489830e-05,-1.100634e-07,-1.340509e-05
"image_0167.png",1,3400,4944,"c00217_x2727_y1846.tif",2727,1846,37,59,3.135593e-01,9.740000e+02,1.013343e-01,2.124842e-02,3.247697e-01,-9.843465e-03,5.073198e-03,-1.756598e-02,-5.283548e-03,4.261040e-01,5.172936e-02,2.256885e-03,7.513220e-04,9.476228e-07,-1.673621e-04,-4.018117e-07,1.725075e-05
"image_0167.png",1,3400,4944,"c00218_x0933_y1849.tif",933,1849,23,74,1.554054e-01,6.220000e+02,4.095757e-02,2.823209e-02,6.790550e-01,4.077018e-03,8.212192e-03,1.059406e-01,-3.050813e-03,7.200125e-01,4.103565e-01,9.920243e-02,1.213052e-02,6.836282e-04,-7.642331e-03,9.538456e-05,7.033047e-04
"image_0167.png",1,3400,4944,"c00219_x1285_y1849.tif",1285,1849,19,72,1.319444e-01,6.070000e+02,3.074798e-02,1.956826e-02,6.196245e-01,-1.579731e-03,-3.547949e-03,-7.856111e-02,1.821496e-02,6.503725e-01,3.483073e-01,5.563733e-02,6.637676e-03,7.640663e-05,-3.747416e-03,-5.205751e-05,-5.707126e-04
"image_0167.png",1,3400,4944,"c00220_x2139_y1850.tif",2139,1850,36,59,3.050847e-01,7.210000e+02,5.150801e-02,5.175264e-02,5.230177e-01,-3.317826e-04,9.135231e-03,-1.733626e-02,-3.703971e-02,5.745257e-01,2.330348e-01,6.823722e-03,1.090820e-03,7.529986e-06,3.220193e-04,2.531949e-06,2.083199e-04
"image_0167.png",1,3400,4944,"c00221_x1626_y1851.tif",1626,1851,35,9,8.714286e-01,2.790000e+02,3.456401e-01,-5.549360e-03,1.995051e-02,1.122885e-02,-3.758977e-04,-1.069057e-03,1.387704e-04,3.655906e-01,1.061969e-01,2.100026e-04,1.032777e-04,1.485137e-08,3.365330e-05,-2.661380e-10,2.121391e-07
"image_0167.png",1,3400,4944,"c00222_x1560_y1852.tif",1560,1852,34,59,2.881356e-01,7.440000e+02,4.523877e-02,4.571645e-02,5.020756e-01,-9.607073e-04,6.328990e-03,-1.778677e-02,-3.322412e-02,5.473144e-01,2.170599e-01,5.471716e-03,1.074816e-03,6.858486e-06,2.620925e-04,2.246625e-06,2.133433e-04
"image_0167.png",1,3400,4944,"c00223_x0639_y1853.tif",639,1853,16,35,2.285714e-01,3.140000e+02,2.833635e-02,2.545933e-02,3.358388e-01,3.146692e-04,1.215390e-03,-1.865723e-03,1.199557e-03,3.641751e-01,9.715045e-02,4.093574e-05,8.237734e-06,-1.666951e-12,6.721117e-07,3.748638e-11,-1.239044e-06
"image_0167.png",1,3400,4944,"c00224_x0612_y1854.tif",612,1854,21,73,1.438356e-01,5.850000e+02,3.629594e-02,1.025979e-02,7.070111e-01,2.821593e-03,2.681573e-03,1.047558e-01,1.793331e-02,7.433070e-01,4.502798e-01,9.709637e-02,1.199788e-02,1.118259e-03,-7.386075e-03,2.092254e-04,1.601818e-03
"image_0167.png",1,3400,4944,"c00225_x0751_y1854.tif",751,1854,21,73,1.438356e-01,6.100000e+02,3.521359e-02,3.129297e-02,6.368582e-01,-2.559725e-03,-8.214277e-03,-8.973855e-02,1.395940e-02,6.720718e-01,3.658932e-01,7.259552e-02,8.551979e-03,2.086712e-04,-5.171910e-03,-9.102301e-06,-5.348012e-05
"image_0167.png",1,3400,4944,"c00226_x0640_y1855.tif",640,1855,45,67,3.358209e-01,3.430000e+02,4.867130e-01,-7.264036e-01,1.100469e+00,-2.303883e-02,3.539259e-02,-5.368581e-02,8.041480e-02,1.587182e+00,2.487345e+00,1.971287e-02,1.929802e-02,-2.696392e-05,3.043552e-02,-1.580272e-08,1.256074e-05
"image_0167.png",1,3400,4944,"c00227_x0865_y1855.tif",865,1855,25,62,2.016129e-01,7.460000e+02,2.709515e-02,2.385855e-03,5.108211e-01,1.998088e-03,-7.705018e-04,9.714192e-03,-5.805870e-03,5.379162e-01,2.340135e-01,7.490339e-04,1.804262e-04,-3.750641e-08,-4.617089e-05,-6.543903e-08,-3.703455e-05
"image_0167.png",1,3400,4944,"c00228_x0893_y1855.tif",893,1855,24,21,5.625000e-01,2.230000e+02,1.605181e-01,8.928293e-02,1.484431e-01,-5.694692e-02,-1.793138e-02,1.689955e-02,4.087898e-02,3.089612e-01,3.203157e-02,2.055057e-02,2.130384e-03,-4.556917e-05,-3.151937e-04,1.067535e-05,1.072723e-04
"image_0167.png",1,3400,4944,"c00229_x0975_y1855.tif",975,1855,34,59,2.881356e-01,7.140000e+02,4.904319e-02,4.799403e-02,5.430950e-01,-1.253567e-03,9.032107e-03,-2.007922e-02,-3.465059e-02,5.921382e-01,2.533009e-01,7.291804e-03,1.111394e-03,9.613004e-06,2.043301e-04,3.065363e-06,2.603487e-04
"image_0167.png",1,3400,4944,"c00230_x1681_y1855.tif",1681,1855,22,26,4.230769e-01,2.980000e+02,7.163113e-02,3.946479e-03,1.352185e-01,-7.783295e-03,6.258691e-03,1.186320e-02,-1.412951e-02,2.068497e-01,4.105656e-03,2.963985e-03,7.859534e-05,2.892338e-09,2.373851e-06,-1.861489e-08,-2.220721e-06
"image_0167.png",1,3400,4944,"c00231_x0804_y1863.tif",804,1863,16,25,3.200000e-01,2.650000e+02,6.179888e-02,-1.284873e-03,2.225415e-01,-2.055074e-03,1.921091e-04,-7.077779e-03,-9.747625e-03,2.843404e-01,2.584480e-02,4.743898e-04,1.747169e-04,1.184670e-07,8.211688e-07,4.708632e-08,1.403802e-05
"image_0167.png",1,3400,4944,"c00232_x2653_y1863.tif",2653,1863,43,42,5.116279e-01,4.690000e+02,1.578519e-01,4.646559e-03,1.820600e-01,-1.718373e-04,1.929079e-03,1.522896e-04,-8.875117e-04,3.399119e-01,6.723937e-04,4.494755e-05,1.085245e-06,-7.554139e-12,2.587478e-08,-2.850647e-13,-5.531986e-09
"image_0167.png",1,3400,4944,"c00233_x2579_y1868.tif",2579,1868,40,38,5.250000e-01,6.160000e+02,2.011970e-01,-5.182855e-02,1.694787e-01,5.287728e-02,-3.434530e-02,-1.236397e-02,5.543337e-03,3.706757e-01,1.175084e-02,1.988391e-02,2.470881e-03,1.827836e-05,2.676554e-04,1.433719e-05,-5.062294e-06
"image_0167.png",1,3400,4944,"c00234_x1951_y1870.tif",1951,1870,34,39,4.358974e-01,6.380000e+02,1.010854e-01,-2.696162e-02,2.218378e-01,-1.541789e-03,2.306022e-03,3.964588e-03,-8.636998e-03,3.229232e-01,1.748884e-02,4.224742e-04,4.595121e-05,4.153823e-09,5.785317e-06,-2.398962e-09,-9.297897e-07
"image_0167.png",1,3400,4944,"c00235_x1783_y1871.tif",1783,1871,34,37,4.594595e-01,5.740000e+02,1.113356e-01,-4.327648e-02,2.411360e-01,-1.485085e-03,3.173539e-03,3.358293e-03,-1.042761e-02,3.524716e-01,2.433957e-02,5.315644e-04,5.613042e-05,9.261898e-09,8.727065e-06,-2.237898e-09,3.616438e-07
"image_0167.png",1,3400,4944,"c00236_x1176_y1872.tif",1176,1872,43,41,5.232558e-01,4.390000e+02,1.780468e-01,5.620953e-03,1.785646e-01,2.183447e-03,2.387463e-03,-1.735012e-03,-1.447296e-03,3.566114e-01,1.266486e-04,1.287164e-04,1.085009e-06,-1.022662e-10,9.832882e-09,-7.512300e-12,-3.619763e-09
"image_0167.png",1,3400,4944,"c00237_x1034_y1873.tif",1034,1873,42,42,5.000000e-01,4.540000e+02,1.676303e-01,4.043765e-03,1.722376e-01,4.719652e-03,2.387628e-03,-1.427168e-03,7.309572e-05,3.398679e-01,8.663605e-05,1.312859e-04,1.689561e-05,6.199840e-10,1.090010e-07,-7.571977e-10,5.667906e-08
"image_0167.png",1,3400,4944,"c00238_x1373_y1873.tif",1373,1873,33,38,4.342105e-01,6.010000e+02,1.042234e-01,-3.541402e-02,2.362286e-01,-1.055093e-03,2.772414e-03,4.808514e-03,-9.802856e-03,3.404520e-01,2.244200e-02,5.679880e-04,6.351528e-05,4.441904e-09,8.402975e-06,-8.347247e-09,-2.231888e-06
"image_0167.png",1,3400,4944,"c00239_x1102_y1877.tif",1102,1877,39,38,5.128205e-01,5.910000e+02,2.023441e-01,-5.549677e-02,1.651220e-01,5.381462e-02,-3.134944e-02,-1.246634e-02,6.058102e-03,3.674661e-01,1.370505e-02,1.834122e-02,2.349332e-03,1.734981e-05,2.719724e-04,1.122287e-05,-2.045796e-05
"image_0167.png",1,3400,4944,"c00240_x0707_y1880.tif",707,1880,40,38,5.250000e-01,6.990000e+02,1.477310e-01,-3.818689e-02,1.641280e-01,6.483975e-03,-1.154644e-02,-5.391739e-04,2.401515e-02,3.118590e-01,6.101815e-03,3.505980e-03,1.908093e-04,-4.176428e-08,-9.352521e-06,1.553027e-07,5.802724e-06
"image_0167.png",1,3400,4944,"c00241_x1236_y1881.tif",1236,1881,40,54,3.703704e-01,8.600000e+02,1.465753e-01,-6.302200e-02,2.130243e-01,1.785367e-02,7.459845e-03,-2.069506e-02,7.684977e-03,3.595996e-01,2.030257e-02,6.606147e-03,2.374391e-04,6.784903e-08,2.555258e-05,2.767539e-07,1.108682e-05
"image_0167.png",1,3400,4944,"c00242_x2057_y1882.tif",2057,1882,45,11,8.777778e-01,3.620000e+02,4.790484e-01,-3.170459e-03,1.593468e-02,3.727006e-02,-1.998074e-03,-1.765241e-03,7.099961e-06,4.949831e-01,2.145145e-01,1.847862e-03,1.264556e-03,1.936245e-06,5.828581e-04,5.409181e-08,2.875304e-05
"image_0167.png",1,3400,4944,"c00243_x1847_y1883.tif",1847,1883,45,10,8.888889e-01,3.810000e+02,4.188822e-01,3.890603e-03,1.679601e-02,3.866221e-02,3.396839e-04,-1.769708e-03,-5.399232e-05,4.356782e-01,1.617339e-01,1.934630e-03,1.361139e-03,2.192990e-06,5.473935e-04,2.578105e-09,1.057076e-06
"image_0167.png",1,3400,4944,"c00244_x1480_y1885.tif",1480,1885,45,10,8.888889e-01,3.610000e+02,4.560950e-01,-9.587237e-04,1.601896e-02,1.061075e-02,9.354327e-04,-9.817450e-04,4.501936e-05,4.721140e-01,1.936706e-01,1.913895e-04,9.367908e-05,1.250936e-08,4.034364e-05,-1.295621e-09,-4.242631e-06
